code_mission_et_indicateur;Type de secteur;Budget;Code Mission;Mission;Code Programme;Programme;Code Objectif;Libellé Objectif;Ref programme pour objectif mission ou mention 'Objectif mission' pour objectif programme;Code Indicateur;Libellé Indicateur;Ref programme pour indicateur mission ou mention 'Indicateur mission' pour indicateur programme;Facteur de performance;Code Sous Indicateur;Libellé Sous Indicateur;Unité;Cotation Budget Vert / Egalité HF;2022 Réalisation;2023 Réalisation;2024 Cible (PAP 2024);2025 Cible;2026 Cible;2027 Cible
DC-P308-3-3;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-3;Autorité de régulation de la communication audiovisuelle et numérique (ARCOM);;P308-3-3;Délai moyen d'instruction des dossiers;;Usager;30738.0;Délai moyen de traitement des saisines sur un programme reçues et instruites par l'ARCOM;Nb jours;;140;113;120;90;90;90
DC-P308-3-4;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-3;Autorité de régulation de la communication audiovisuelle et numérique (ARCOM);;P308-3-4;Nombre de saisine et d'avertissement traité par agent;;Usager;31027.0;Nombre d’avertissements traités par agents;Nb;;3189;;2170;3405;4300;4200
DC-P308-3-4;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-3;Autorité de régulation de la communication audiovisuelle et numérique (ARCOM);;P308-3-4;Nombre de saisine et d'avertissement traité par agent;;Usager;20324.0;Nombre de saisines traitées par an et par ETP d'agent traitant de l'ARCOM;Nb;;6078;113868;140981;116880;115437;108703
DC-P308-3-5;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-3;Autorité de régulation de la communication audiovisuelle et numérique (ARCOM);;P308-3-5;Nombre de modifications administratives et de modifications de fréquences réalisées;;Usager;31017.0;Nombre de modifications administratives et de modifications de fréquences réalisées (Radio);Nb;;1977;Non déterminé;432;536;766;702
DC-P308-3-5;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-3;Autorité de régulation de la communication audiovisuelle et numérique (ARCOM);;P308-3-5;Nombre de modifications administratives et de modifications de fréquences réalisées;;Usager;31018.0;Nombre de modifications administratives et de modifications de fréquences réalisées (TV);Nb;;787;Non déterminé;383;199;675;174
DC-P308-3-6;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-3;Autorité de régulation de la communication audiovisuelle et numérique (ARCOM);;P308-3-6;Contribution de l'ARCOM aux rapports gouvernementaux, aux projets de loi et au débat public;;Usager;23364.0;Contribution de l'ARCOM aux rapports gouvernementaux, aux projets de loi et au débat public;Nb;;82;91;72;76;79;80
DC-P308-3-7;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-3;Autorité de régulation de la communication audiovisuelle et numérique (ARCOM);;P308-3-7;Efficience de la gestion immobilière;;Contribuable;31417.0;Ratio SUB/nombre de résidents;Nb;;Sans objet;Sans objet;Sans objet;20;20;20
DC-P308-4-1;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-4;Défenseur des droits;;P308-4-1;Efficience de la gestion des dossiers traités;;Usager;20325.0;Nombre de saisines traitées par an et par ETP d'agent traitant du Défenseur des droits;Nb;;525;565;550;550;540;540
DC-P308-4-1;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-4;Défenseur des droits;;P308-4-1;Efficience de la gestion des dossiers traités;;Usager;20335.0;Délai moyen d'instruction des dossiers par le Défenseur des droits;jours;;61;84;60;75;75;75
DC-P308-4-2;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-4;Défenseur des droits;;P308-4-2;Taux d'effectivité du suivi des prises de position;;Citoyen;23362.0;Taux de résolution amiable des réclamations;%;;83;85;80;70;70;70
DC-P308-4-2;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-4;Défenseur des droits;;P308-4-2;Taux d'effectivité du suivi des prises de position;;Citoyen;23363.0;Taux de jugements qui confirment les observations en justice du Défenseur des droits;%;;70;63;70;80;80;80
DC-P308-5-1;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-5;Autres autorités administratives indépendantes;;P308-5-1;Comité consultatif national d'éthique pour les sciences de la vie et de la santé (CCNE);;Usager;24986.0;Délai moyen d'instruction des dossiers dont le CCNE est saisi en application de l’Article R1412-4 du Code de la santé publique;jours;;390;195;150 à 180;180 à 200;180 à 200;180 à 200
DC-P308-5-2;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-5;Autres autorités administratives indépendantes;;P308-5-2;Contrôleur général des lieux de privation de liberté (CGLPL);;Usager;18145.0;Délai de réponse aux saisines (CGLPL);jours;;68;52;55;55;50;50
DC-P308-5-2;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-5;Autres autorités administratives indépendantes;;P308-5-2;Contrôleur général des lieux de privation de liberté (CGLPL);;Usager;30693.0;Délai moyen de publication des rapports du CGLPL;mois;;12;11,5;11,5;9;9;9
DC-P308-5-2;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-5;Autres autorités administratives indépendantes;;P308-5-2;Contrôleur général des lieux de privation de liberté (CGLPL);;Usager;16137.0;Nombre de lieux de privation de liberté contrôlés par an (CGLPL);Nb;;158;173;150;160;160;160
DC-P308-5-3;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-5;Autres autorités administratives indépendantes;;P308-5-3;Commission nationale de contrôle des techniques de renseignement (CNCTR);;Usager;24558.0;Délai moyen d'instruction des réclamations (CNCTR);jours;;60;19;45;45;45;45
DC-P308-5-3;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-5;Autres autorités administratives indépendantes;;P308-5-3;Commission nationale de contrôle des techniques de renseignement (CNCTR);;Usager;24559.0;Nombre de contrôles a posteriori  réalisés annuellement (CNCTR);Nb;;121;136;120;120;120;120
DC-P308-5-4;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-5;Autres autorités administratives indépendantes;;P308-5-4;Haute Autorité pour la transparence de la vie publique (HATVP);;Usager;30692.0;Nombre de déclarations de responsables publics contrôlées par la HATVP;Nb;;4170;3536;4000;4200;4200;4200
DC-P308-5-4;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-5;Autres autorités administratives indépendantes;;P308-5-4;Haute Autorité pour la transparence de la vie publique (HATVP);;Usager;30596.0;Délai moyen de traitement par la HATVP des demandes d’avis portant sur le départ dans le secteur privé des responsables et agents publics;jours;;40;43,6;40;40;40;40
DC-P308-5-5;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-5;Autres autorités administratives indépendantes;;P308-5-5;Commission nationale consultative des droits de l'homme (CNCDH);;Usager;16139.0;Contribution de la CNCDH sur le plan national (avis);Nb;;10;18;18;16;10;18
DC-P308-5-6;Programme;BG;DC;Direction de l'action du Gouvernement;P308;Protection des droits et libertés;P308-5;Autres autorités administratives indépendantes;;P308-5-6;Commission du secret de la défense nationale (CSDN);;Usager;16138.0;Délai de transmission d'un avis à l'autorité administrative après saisine de la CSDN;jours;;26;19;30;30;30;30
EB-MEB-1-1;Mission;BG;EB;Engagements financiers de l'État;;;MEB-1;Couvrir le programme d'émission dans les meilleures conditions d'efficience et de sécurité;(Objectif du P117);MEB-1-1;Taux de couverture moyen des adjudications;(Indicateur du P117);Citoyen;2605.0;Adjudications d’OAT;%;;225;230;150;150;150;150
EB-MEB-1-1;Mission;BG;EB;Engagements financiers de l'État;;;MEB-1;Couvrir le programme d'émission dans les meilleures conditions d'efficience et de sécurité;(Objectif du P117);MEB-1-1;Taux de couverture moyen des adjudications;(Indicateur du P117);Citoyen;281.0;Adjudications de BTF;%;;314;267;200;200;200;200
EB-MEB-2-1;Mission;BG;EB;Engagements financiers de l'État;;;MEB-2;Favoriser l'investissement dans le logement en préservant l'équilibre financier du fonds d'épargne;(Objectif du P145);MEB-2-1;Efficience du fléchage de l'épargne réglementée vers le financement du logement social;(Indicateur du P145);Citoyen;30509.0;Volume de prêts du Fonds d'épargne destiné au logement social et à la politique de la ville;Md€;;166;201;166;180;185;190
EB-MEB-2-2;Mission;BG;EB;Engagements financiers de l'État;;;MEB-2;Favoriser l'investissement dans le logement en préservant l'équilibre financier du fonds d'épargne;(Objectif du P145);MEB-2-2;Prélèvement effectué par l'État sur le fonds d'épargne;(Indicateur du P145);Contribuable;23154.0;Rapport entre le prélèvement effectué par l’État sur le fonds d’épargne et l’encours de livrets réglementés garantis par l’État;centièmes de %;;5,6;9,42;8,5;2,9;Non déterminé;Non déterminé
EB-P114-1-1;Programme;BG;EB;Engagements financiers de l'État;P114;Appels en garantie de l'État (crédits évaluatifs);P114-1;Assurer l'équilibre à moyen terme des procédures publiques d'assurance-crédit, notamment en maintenant une dispersion suffisante des catégories de risques garantis;;P114-1-1;Indice moyen pondéré du portefeuille des risques de l'assurance-crédit (risque pays);;Contribuable;2614.0;Appliqué au flux annuel;indice;;2,75;2,15;2 à 4,5;2 à 4,5;2 à 4,5;3 à 4,5
EB-P114-1-1;Programme;BG;EB;Engagements financiers de l'État;P114;Appels en garantie de l'État (crédits évaluatifs);P114-1;Assurer l'équilibre à moyen terme des procédures publiques d'assurance-crédit, notamment en maintenant une dispersion suffisante des catégories de risques garantis;;P114-1-1;Indice moyen pondéré du portefeuille des risques de l'assurance-crédit (risque pays);;Contribuable;293.0;Appliqué au stock;indice;;2,32;2,85;2 à 4,5;2 à 4,5;2 à 4,5;2 à 4,5
EB-P114-2-1;Programme;BG;EB;Engagements financiers de l'État;P114;Appels en garantie de l'État (crédits évaluatifs);P114-2;Satisfaire la demande des entreprises en couverture de risque de change, sous la contrainte de la gestion à l'équilibre de la procédure;;P114-2-1;Position nette réévaluée (valeur du portefeuille risque/couverture au 31/12 de l'année);;Contribuable;8450.0;Position nette réévaluée (valeur du portefeuille risque/couverture au 31/12 de l'année).;M€;;2,60;7,5;5,00;8 à 10;8 à 10;8 à 10
EB-P114-2-2;Programme;BG;EB;Engagements financiers de l'État;P114;Appels en garantie de l'État (crédits évaluatifs);P114-2;Satisfaire la demande des entreprises en couverture de risque de change, sous la contrainte de la gestion à l'équilibre de la procédure;;P114-2-2;Nombre de PME ayant bénéficié d'une garantie de change;;Usager;7604.0;Nombre de PME;Nb;;43;57;50;50;50;50
EB-P114-3-1;Programme;BG;EB;Engagements financiers de l'État;P114;Appels en garantie de l'État (crédits évaluatifs);P114-3;Encourager les PME à prospecter les marchés extérieurs;;P114-3-1;Taux de retour en fin de période de garantie;;Contribuable;8022.0;Taux de retour en fin de période de garantie;%;;48,3;48,9;50;55;55;55
EB-P114-4-1;Programme;BG;EB;Engagements financiers de l'État;P114;Appels en garantie de l'État (crédits évaluatifs);P114-4;Répondre aux besoins des entreprises en garanties du risque exportateur, tout en respectant le principe de subsidiarité et en limitant l'exposition de l'Etat sur les moins bons risques;;P114-4-1;Pourcentage des bons risques et des moins bons risques parmi les entreprises bénéficiaires des garanties du risque exportateur;;Citoyen;20881.0;Pourcentage des moins bons risques en montant (cautions et préfinancements);%;;12,55;17,14;< 20;< 20;<20;<20
EB-P114-4-1;Programme;BG;EB;Engagements financiers de l'État;P114;Appels en garantie de l'État (crédits évaluatifs);P114-4;Répondre aux besoins des entreprises en garanties du risque exportateur, tout en respectant le principe de subsidiarité et en limitant l'exposition de l'Etat sur les moins bons risques;;P114-4-1;Pourcentage des bons risques et des moins bons risques parmi les entreprises bénéficiaires des garanties du risque exportateur;;Citoyen;20877.0;Pourcentage des moins bons risques en nombre d’entreprises (cautions et préfinancements);%;;18,44;18,74;< 30;< 30;<30;<30
EB-P114-4-1;Programme;BG;EB;Engagements financiers de l'État;P114;Appels en garantie de l'État (crédits évaluatifs);P114-4;Répondre aux besoins des entreprises en garanties du risque exportateur, tout en respectant le principe de subsidiarité et en limitant l'exposition de l'Etat sur les moins bons risques;;P114-4-1;Pourcentage des bons risques et des moins bons risques parmi les entreprises bénéficiaires des garanties du risque exportateur;;Citoyen;20879.0;Pourcentage des bons risques en montant (cautions et préfinancements);%;;5,10;11,25;> 5;> 5;>5;>5
EB-P114-5-1;Programme;BG;EB;Engagements financiers de l'État;P114;Appels en garantie de l'État (crédits évaluatifs);P114-5;Qualité de gestion des prêts garantis par l'État (PGE) par Bpifrance;;P114-5-1;Part de dossiers PGE contrôlés;;Citoyen;30824.0;Part de dossiers PGE contrôlés;%;;41,2;54,0;41,2;41,2;41,2;41,2
EB-P114-5-2;Programme;BG;EB;Engagements financiers de l'État;P114;Appels en garantie de l'État (crédits évaluatifs);P114-5;Qualité de gestion des prêts garantis par l'État (PGE) par Bpifrance;;P114-5-2;Délais d’indemnisation des banques et de paiement des commissions;;Citoyen;30878.0;Délai de paiement des commissions;jours;;55;43;75;75;75;75
EB-P114-5-2;Programme;BG;EB;Engagements financiers de l'État;P114;Appels en garantie de l'État (crédits évaluatifs);P114-5;Qualité de gestion des prêts garantis par l'État (PGE) par Bpifrance;;P114-5-2;Délais d’indemnisation des banques et de paiement des commissions;;Citoyen;30823.0;Délai d’indemnisation des banques;jours;;100;95;90;90;90;90
